chinese,math,english,total,school,ifpass
98,39,144,136,580,0
124,139,83,92,624,0
85,106,40,99,671,0
122,135,144,41,311,0
63,137,95,251,381,0
116,30,115,199,611,0
120,122,53,93,409,0
96,35,129,300,485,0
113,32,114,168,457,0
145,73,150,136,438,0
65,113,134,242,421,0
107,140,47,234,599,0
127,76,48,48,561,0
78,135,133,94,625,0
69,84,143,251,325,0
118,144,52,192,544,0
107,72,47,76,315,0
106,35,130,135,366,1
117,124,68,282,420,0
121,112,134,194,465,0
113,44,73,222,542,0
106,124,78,212,413,0
98,39,120,288,608,0
112,44,95,55,361,0
76,87,48,196,419,0
88,93,102,194,587,0
104,120,85,258,451,0
120,132,144,286,445,0
88,42,82,300,324,0
76,138,130,289,383,0
78,117,42,268,360,0
95,41,54,61,558,0
150,68,82,115,697,0
78,80,111,284,507,1
85,147,124,191,518,1
106,48,96,185,466,0
68,108,62,93,656,0
92,147,108,209,538,1
60,138,54,65,582,0
107,49,102,109,541,0
139,55,95,203,336,0
106,146,56,235,405,0
61,42,116,52,692,0
149,142,122,54,615,0
112,86,67,111,387,0
95,84,136,210,465,0
142,59,122,208,434,0
117,34,92,105,480,0
133,94,101,240,464,0
136,140,84,36,303,0
130,86,146,256,625,0
63,120,140,278,584,1
98,126,132,77,441,0
141,117,94,187,422,0
113,40,132,215,521,0
91,50,128,237,658,0
76,110,125,150,343,0
75,47,85,298,514,0
86,79,130,40,551,0
149,72,85,249,547,1
144,31,143,181,551,0
93,116,139,49,542,0
80,141,57,152,480,0
149,139,147,134,468,0
121,117,143,271,532,0
116,50,42,229,679,0
64,43,90,136,408,0
150,63,69,148,557,0
148,48,60,133,650,0
80,118,52,166,333,0
96,60,115,192,379,0
64,38,69,284,539,0
109,84,109,168,476,0
108,82,66,280,579,0
113,38,60,228,490,0
81,35,141,199,633,0
140,44,145,272,536,0
118,134,54,135,607,0
85,40,78,275,624,0
136,110,129,253,674,0
94,108,73,196,550,0
146,94,61,125,358,0
140,101,90,170,502,0
150,72,86,96,545,0
80,43,83,53,586,0
89,89,63,296,316,0
85,129,127,162,320,0
148,129,88,154,494,1
63,110,114,231,400,0
143,42,51,213,445,1
145,134,149,61,475,1
73,117,79,164,580,0
132,120,97,89,397,1
66,30,148,198,444,0
89,91,148,290,594,1
81,88,137,109,498,0
136,102,92,60,653,0
99,81,62,89,350,0
98,148,125,102,371,0
61,59,94,277,410,0
98,64,113,35,693,0
106,55,87,56,620,0
85,119,46,114,399,0
134,109,47,127,474,0
116,60,68,104,326,1
101,47,61,295,470,1
141,99,114,298,435,0
139,147,57,237,658,0
77,64,98,103,580,0
85,89,57,243,630,0
116,64,43,47,626,0
81,67,81,111,695,0
107,101,64,56,662,0
116,50,88,195,576,0
72,33,73,76,333,0
134,83,117,191,370,0
142,103,50,45,508,0
133,138,131,122,483,1
91,134,98,144,646,0
147,66,51,208,393,0
130,148,139,248,398,0
142,143,53,144,308,0
79,86,76,295,697,0
113,118,137,190,560,0
109,51,95,57,421,0
119,111,144,212,552,1
80,37,64,65,484,0
105,78,140,149,677,0
132,30,110,166,662,0
83,120,98,233,305,0
98,73,105,295,680,0
126,80,69,198,320,0
121,94,130,88,303,0
117,58,122,146,468,0
147,80,74,210,446,0
135,116,70,165,334,0
96,47,66,176,384,1
106,107,120,249,549,1
115,36,65,92,457,0
127,71,49,239,376,0
131,35,134,56,649,0
149,51,47,116,588,0
144,55,84,248,332,0
139,118,91,233,452,0
135,113,63,94,533,0
96,47,81,180,376,1
97,135,47,195,503,0
89,123,98,200,635,0
141,123,97,220,472,0
132,55,49,52,633,0
109,88,50,165,335,0
86,46,139,200,497,0
116,93,101,104,685,0
99,127,145,112,642,0
75,80,146,211,487,1
89,32,58,195,326,1
135,51,83,296,691,0
118,85,128,133,327,0
107,59,149,88,519,0
118,32,127,290,385,0
98,46,83,64,621,0
61,92,96,178,463,0
94,127,76,294,655,0
93,61,129,99,440,0
149,70,84,73,680,0
114,102,82,257,690,0
76,126,88,127,535,0
101,110,121,77,649,0
80,47,137,224,396,0
96,138,104,49,594,0
72,150,129,219,618,0
102,104,91,184,564,0
108,100,92,224,576,0
109,84,60,217,368,0
118,89,118,83,610,0
119,70,94,73,327,1
128,51,133,83,333,0
102,124,54,235,646,0
150,136,103,292,501,0
101,147,45,153,385,0
111,72,95,95,323,0
83,127,133,89,582,0
114,94,57,48,357,0
95,109,127,174,407,0
66,36,50,287,628,0
147,142,72,70,407,1
149,98,123,219,648,0
120,145,91,219,354,0
60,127,77,226,395,0
91,83,128,64,492,0
116,125,125,181,488,0
134,60,146,237,490,0
64,103,112,160,556,0
115,136,134,44,502,0
70,49,42,199,673,0
74,42,57,236,551,0
75,136,57,151,306,0
67,32,142,230,399,0
101,120,44,256,468,0
119,55,90,84,534,0
93,119,78,145,610,0
106,88,73,47,591,0
129,77,131,127,328,0
90,60,74,164,591,0
68,89,110,154,699,0
99,126,42,124,562,0
67,140,49,193,478,0
63,141,129,217,652,0
145,87,98,55,562,0
101,36,124,174,638,0
137,60,106,125,357,0
65,143,63,297,693,0
122,138,44,213,593,0
144,113,138,181,425,0
125,54,147,178,635,0
75,35,120,230,580,0
100,89,84,170,404,1
76,103,141,153,609,0
103,65,132,169,494,0
110,52,108,279,479,0
98,131,136,156,361,0
133,66,123,184,315,0
130,129,60,133,554,0
136,86,128,268,306,0
91,87,62,116,557,0
150,51,77,280,624,0
95,145,92,207,603,0
68,91,140,240,509,1
146,55,92,180,522,0
107,106,86,283,358,0
94,105,56,145,487,0
99,114,95,53,629,0
124,77,85,96,439,0
144,110,42,110,455,0
86,84,46,63,564,0
99,88,68,96,594,0
115,131,143,297,468,0
142,135,88,204,419,0
89,109,111,91,389,1
132,113,143,74,491,0
102,143,114,100,632,0
76,89,130,112,458,0
77,45,62,249,351,0
76,47,82,224,509,0
130,91,150,233,690,0
68,117,65,86,548,0
80,54,74,126,417,0
90,66,71,280,399,0
127,39,111,293,482,0
132,69,71,141,627,0
128,36,147,103,367,1
137,32,73,77,464,0
73,38,139,201,506,0
82,150,72,123,424,1
132,73,148,34,410,0
107,124,104,122,457,0
145,66,96,120,584,0
144,81,80,181,611,0
89,92,72,99,543,0
141,149,132,129,684,0
108,131,54,32,666,0
92,67,114,96,460,0
93,96,87,255,477,0
107,126,98,98,321,0
88,140,94,56,389,0
133,148,112,42,426,1
106,41,56,222,594,0
108,59,83,133,504,0
61,120,59,52,367,0
127,143,72,176,413,0
108,78,76,217,519,0
116,127,54,282,433,0
105,128,87,292,595,1
142,102,121,54,435,0
99,87,115,243,563,0
150,93,47,93,345,1
89,101,94,36,597,0
129,97,103,48,677,0
98,65,131,109,474,0
105,94,44,49,434,0
118,45,49,279,613,0
118,98,60,224,446,0
72,73,67,66,334,0
107,148,50,68,333,1
92,148,67,239,624,0
104,131,57,174,434,1
82,43,84,234,651,0
118,64,64,246,439,0
69,135,117,216,682,0
95,99,131,239,666,0
83,132,103,241,602,0
83,61,48,206,329,0
136,74,64,56,585,0
63,149,51,167,667,0
66,144,84,61,618,0
71,119,87,237,342,0
101,122,107,281,337,0
124,53,47,259,516,0
77,122,123,96,358,0
97,125,147,117,390,0
88,72,98,198,664,0
96,88,75,92,461,0
133,63,127,54,638,0
82,63,140,155,613,0
107,106,129,165,307,0
112,81,126,105,307,0
116,76,53,127,567,0
130,144,59,209,536,1
74,104,147,153,646,0
95,95,74,229,453,1
111,139,74,220,651,0
107,106,112,111,684,0
99,129,143,255,381,0
80,53,98,199,539,0
139,114,92,218,461,0
68,44,134,191,624,0
148,47,45,76,334,0
102,121,107,228,593,0
108,90,53,282,311,0
104,35,62,66,687,0
89,137,84,111,470,0
88,99,59,190,495,0
66,91,87,287,369,0
118,87,70,36,667,0
88,66,126,289,377,0
132,129,88,138,490,0
81,138,131,61,443,0
112,133,124,215,406,0
90,112,147,39,339,1
127,60,140,73,536,0
87,125,106,270,520,0
90,76,118,254,372,0
87,90,119,167,546,0
104,104,137,193,601,0
135,66,131,163,486,1
64,82,49,286,656,0
62,120,63,46,596,0
95,40,131,32,347,0
126,130,64,244,437,0
135,91,96,49,424,0
63,119,149,108,311,0
61,128,87,161,381,0
88,146,89,74,658,0
63,60,50,285,478,0
75,41,47,276,655,0
113,98,82,215,354,0
112,131,111,173,532,0
76,72,125,102,367,1
119,48,76,258,529,0
65,81,145,87,334,1
60,130,73,220,452,1
60,118,108,251,525,1
128,132,126,134,687,0
69,41,140,55,341,0
122,44,64,119,628,0
143,40,125,47,418,0
132,147,103,219,645,0
127,113,78,244,563,0
116,83,106,35,589,0
107,112,56,31,542,0
141,131,109,222,645,0
90,90,63,119,429,0
116,78,115,211,589,0
127,46,83,262,666,0
146,141,40,141,540,0
64,108,99,190,452,1
102,78,147,38,324,1
76,105,52,291,365,0
118,89,148,77,686,0
112,111,113,128,591,0
119,60,77,70,665,0
146,113,76,229,330,0
94,61,126,179,622,0
125,118,98,176,361,0
89,133,95,57,413,0
89,48,121,60,677,0
105,124,139,89,300,0
120,99,47,224,586,0
147,50,50,42,677,0
93,126,111,170,497,1
101,141,113,163,517,1
126,120,142,181,429,0
76,104,58,114,578,0
132,117,110,109,384,0
107,130,71,165,333,0
78,62,40,243,556,0
98,74,54,85,507,0
110,129,79,149,689,0
129,95,72,52,626,0
103,150,96,176,365,0
114,148,135,89,692,0
79,139,102,179,463,1
100,125,112,172,523,0
77,33,95,205,405,1
88,96,112,234,553,0
77,52,147,288,306,0
106,109,129,195,480,0
62,80,55,216,300,0
140,143,102,55,333,0
128,146,141,144,393,0
149,85,64,59,642,0
147,78,42,249,312,0
68,55,80,215,339,0
85,142,125,74,488,0
93,125,94,112,578,0
71,147,52,179,553,0
146,67,138,167,368,0
91,43,42,34,631,0
139,107,74,294,570,1
127,64,62,121,659,0
93,86,90,218,398,0
134,136,68,185,696,0
141,47,132,45,628,0
75,84,113,266,588,0
99,148,47,73,506,0
97,145,43,144,321,0
135,74,143,66,445,0
119,38,95,132,389,0
106,73,116,285,324,0
80,41,72,142,357,0
83,123,93,76,567,0
138,115,122,117,446,1
136,73,76,106,482,0
121,60,129,231,590,0
81,52,106,100,640,0
138,119,108,180,383,0
70,87,44,46,369,0
123,50,97,160,691,0
118,45,114,279,410,0
122,100,68,144,597,0
113,81,149,66,513,0
141,101,122,192,688,0
131,67,125,72,542,0
76,45,76,175,377,0
105,85,132,89,304,0
102,35,88,172,323,0
146,39,145,79,387,1
109,80,60,294,689,0
132,48,49,115,356,0
125,85,123,212,486,0
61,47,53,288,589,0
64,112,98,251,412,0
138,143,50,202,683,0
89,35,126,200,374,0
60,81,51,116,470,0
95,32,116,55,305,0
111,120,110,124,479,0
147,147,57,70,379,1
67,64,146,101,646,0
99,34,51,81,302,0
92,100,143,75,696,0
129,125,83,219,365,0
112,77,129,256,545,1
94,101,104,95,524,0
95,131,73,136,527,0
63,121,141,67,585,0
146,146,59,52,307,0
69,56,68,149,567,0
86,41,135,191,513,0
131,133,43,272,565,1
83,89,84,102,626,0
68,38,55,147,586,0
81,146,86,165,334,0
130,87,70,99,433,0
76,78,44,61,624,0
113,34,99,199,432,1
125,132,115,219,517,0
140,93,48,132,613,0
96,133,87,114,508,0
117,67,135,128,569,0
110,103,59,226,497,1
64,124,82,107,359,1
95,123,103,123,597,0
114,133,72,247,459,0
119,130,132,57,570,0
115,68,63,229,462,1
134,140,67,240,570,1
125,78,91,33,442,0
75,70,55,197,460,0
85,45,105,140,424,0
92,67,138,215,510,1
120,59,58,249,695,0
61,68,114,128,696,0
89,95,82,163,461,0
125,137,58,164,466,1
101,142,61,180,446,1
115,90,81,236,700,0
120,48,52,193,338,0
139,31,86,182,565,0
105,97,103,296,534,0
127,128,97,41,634,0
124,111,57,134,674,0
61,110,50,232,636,0
63,149,60,56,428,0
140,147,147,198,304,0
60,122,43,85,318,0
138,82,133,133,636,0
73,64,89,111,335,1
81,61,147,153,641,0
75,61,101,132,614,0
136,116,45,104,447,0
110,76,110,268,644,0
135,86,54,68,339,1
63,97,71,102,405,0
122,117,59,110,517,0
128,62,94,288,492,0
119,82,95,290,464,0
80,133,41,35,546,0
115,84,139,289,342,0
82,131,62,232,672,0
91,146,108,117,309,0
139,58,47,184,595,0
83,118,129,203,678,0
103,31,40,87,452,0
137,85,93,257,341,0
140,139,101,242,638,0
78,131,108,285,657,0
118,75,115,126,361,0
72,113,100,37,551,0
109,50,44,245,409,1
136,94,140,66,492,0
61,63,140,282,563,0
113,105,121,98,573,0
66,147,104,171,637,0
142,141,141,131,353,0
111,104,51,58,457,0
65,137,75,73,319,1
98,79,93,69,552,0
69,138,83,291,526,0
133,81,148,183,375,0
127,75,54,210,461,1
81,33,123,49,510,0
121,41,60,246,402,0
118,66,91,215,338,0
106,89,68,69,357,0
92,142,53,114,670,0
67,34,91,233,377,1
79,77,43,259,597,0
150,47,46,210,689,0
139,54,94,72,400,0
125,124,90,258,508,0
96,58,121,186,700,0
108,48,44,164,336,1
89,71,70,260,659,0
150,112,40,188,653,0
119,88,103,90,553,0
74,150,75,274,379,0
130,129,111,287,395,0
67,82,121,224,443,0
87,139,68,206,353,0
106,132,97,60,349,1
142,94,106,172,546,0
124,39,67,211,395,1
90,88,60,70,463,0
64,58,101,88,509,0
138,74,124,55,672,0
106,144,133,185,304,0
133,65,52,263,509,1
69,137,138,59,365,1
143,54,121,135,494,0
138,92,46,286,576,0
100,86,59,158,647,0
115,143,50,32,477,0
136,119,129,269,476,0
138,41,106,208,488,1
60,45,102,250,368,0
62,77,53,47,469,0
113,36,71,30,480,0
132,51,112,81,384,0
67,30,150,211,380,0
142,77,101,89,689,0
63,90,102,294,365,0
88,38,40,273,615,0
135,126,86,204,366,0
73,31,110,173,496,0
104,115,91,206,602,0
76,102,68,166,626,0
89,139,147,45,408,1
115,96,54,61,592,0
67,77,116,101,438,0
140,127,150,160,526,0
112,96,121,260,398,0
115,118,91,257,541,1
89,51,127,276,324,0
120,135,94,286,375,0
134,31,47,262,499,0
92,47,85,255,645,0
99,49,77,174,513,0
62,138,135,248,468,0
126,133,130,268,641,1
134,102,69,237,412,0
144,78,83,34,318,1
72,44,113,123,638,0
119,96,75,36,620,0
81,63,100,153,434,0
147,47,58,122,414,0
131,110,148,167,315,0
117,124,145,263,480,0
90,90,64,275,316,0
99,65,98,126,369,1
75,53,90,221,506,0
116,125,51,37,441,0
106,96,62,229,431,0
103,81,138,78,472,0
63,72,126,168,440,0
60,109,132,197,426,0
107,131,108,240,549,1
119,134,129,53,338,0
89,110,51,120,609,0
147,88,56,44,478,0
70,75,73,133,484,0
82,131,110,112,365,0
127,64,147,193,520,1
99,43,145,292,354,0
77,78,66,71,370,0
138,87,122,245,411,0
68,43,146,295,500,0
117,108,121,264,585,1
120,114,140,280,629,1
95,99,136,257,698,0
70,110,132,57,637,0
133,56,91,139,435,0
66,110,45,92,357,0
113,125,77,40,337,1
74,73,50,80,471,0
99,54,86,226,591,0
68,55,116,172,403,1
144,30,58,161,329,0
80,99,72,270,343,0
103,101,150,265,588,1
99,36,143,266,471,0
70,137,119,94,697,0
116,88,90,276,449,0
87,126,115,142,309,0
118,35,113,165,466,0
78,139,126,224,462,0
108,125,88,57,662,0
78,56,95,75,463,0
98,66,92,52,550,0
133,136,49,189,507,0
63,101,104,217,515,0
142,65,48,277,611,0
134,35,114,208,478,1
118,100,77,216,635,0
84,93,88,277,364,0
131,39,149,229,371,0
124,123,99,216,537,1
132,129,109,265,526,0
60,102,130,182,646,0
121,87,149,70,548,0
68,104,116,190,627,0
149,131,82,276,670,0
118,98,149,116,461,1
96,63,89,47,361,0
105,51,79,120,586,0
108,80,105,267,423,0
124,88,77,243,604,0
76,87,57,268,510,0
113,47,91,89,582,0
121,93,77,120,436,0
106,108,127,230,699,0
95,69,113,68,503,0
132,129,118,57,511,0
78,104,150,300,478,0
101,49,48,211,509,0
61,51,138,130,608,0
119,129,93,221,340,0
106,67,62,81,614,0
138,135,136,230,650,0
145,117,106,253,526,0
139,84,101,191,534,0
77,130,91,184,497,0
89,97,67,100,468,0
144,117,146,128,609,0
88,89,63,76,606,0
129,35,138,234,657,0
75,36,49,79,689,0
79,96,88,257,596,0
93,89,148,33,323,1
113,140,49,296,513,0
64,104,62,195,608,0
106,87,146,172,557,0
112,49,141,71,615,0
92,107,117,198,697,0
67,127,135,175,357,0
118,128,148,140,521,1
137,119,88,241,556,1
142,64,49,47,386,0
94,33,64,159,425,0
89,150,140,149,388,0
129,85,116,97,506,0
91,35,48,297,666,0
126,72,98,84,694,0
129,113,142,123,427,0
117,145,119,293,605,0
114,89,121,117,358,0
65,102,77,140,466,0
83,39,43,160,329,0
95,149,48,280,343,0
144,75,87,40,491,0
141,92,103,85,331,0
129,82,135,172,596,0
116,72,44,113,377,0
91,73,124,192,396,0
100,128,142,255,377,0
73,60,99,204,345,0
141,93,53,45,590,0
109,54,76,263,681,0
140,83,144,262,322,0
69,47,46,171,422,0
77,64,75,73,416,0
64,93,150,81,455,0
114,65,63,67,557,0
142,36,61,218,641,0
86,44,149,44,397,0
87,33,92,212,380,1
82,37,148,238,432,0
106,122,86,247,601,0
74,141,59,163,464,0
84,49,57,208,334,0
140,63,48,238,562,0
124,131,78,266,644,0
86,130,75,218,677,0
117,127,119,172,373,0
111,136,64,87,453,0
76,116,107,213,531,0
114,30,61,57,681,0
123,38,127,259,585,0
100,79,86,221,308,0
141,117,144,171,343,0
84,93,126,274,318,0
90,93,88,166,672,0
104,78,42,151,335,1
101,114,53,33,622,0
72,32,137,161,373,1
72,94,106,300,405,0
93,72,86,197,600,0
101,34,51,80,622,0
66,87,112,30,481,0
90,130,82,200,442,0
63,94,78,98,341,0
119,35,92,169,584,0
82,140,126,175,427,0
139,96,56,248,650,0
130,53,83,233,538,0
65,103,97,119,549,0
148,128,128,140,487,0
108,108,40,278,494,1
132,87,72,290,393,0
94,116,89,296,674,0
72,80,96,192,657,0
138,142,68,54,551,0
94,49,141,229,356,0
97,96,66,123,371,1
122,121,77,90,507,0
143,46,135,299,409,0
73,125,111,198,511,0
96,111,57,36,630,0
112,145,55,57,630,0
105,87,125,61,355,1
98,52,133,62,483,0
106,123,87,59,519,0
94,146,111,184,660,0
104,93,146,289,591,1
135,49,142,145,381,0
108,40,106,41,600,0
137,40,72,266,469,1
68,86,91,125,449,0
141,114,146,61,509,0
67,149,50,186,431,1
139,79,92,81,654,0
94,95,150,285,629,0
128,91,91,45,610,0
62,149,79,51,623,0
127,53,120,71,491,0
109,115,74,197,617,0
119,54,45,86,543,0
133,138,72,110,635,0
133,94,71,288,521,0
78,143,106,237,566,0
82,71,137,39,317,1
118,49,66,69,591,0
63,132,94,119,475,0
111,84,148,67,465,0
96,105,121,259,458,0
145,65,80,84,418,0
95,68,82,230,585,0
118,145,105,153,493,1
108,145,99,97,426,1
128,132,50,252,468,0
111,76,71,222,367,0
97,150,68,190,624,0
144,109,149,99,590,0
123,136,67,264,520,0
140,67,128,105,422,1
69,141,79,38,614,0
139,150,80,263,537,0
102,76,66,273,693,0
143,145,100,285,327,0
85,123,66,76,339,1
96,31,61,164,689,0
81,85,70,179,336,0
61,88,61,243,372,0
140,95,127,259,684,0
139,43,73,239,672,0
121,40,86,257,621,0
107,129,106,159,327,0
76,138,126,272,685,0
143,51,63,231,331,0
80,42,63,172,430,0
111,127,63,214,630,0
116,68,109,115,453,0
110,63,82,89,619,0
78,53,113,68,451,0
102,148,89,75,447,0
118,145,62,60,576,0
148,128,43,296,506,0
73,59,89,234,381,0
112,143,69,60,357,1
109,90,61,81,437,0
61,129,123,99,505,0
134,35,139,108,639,0
80,144,45,95,332,1
85,139,101,190,408,0
67,112,99,204,574,0
128,115,100,120,485,0
127,108,113,228,633,0
112,141,57,202,658,0
123,31,105,163,476,0
147,85,128,173,674,0
85,48,130,48,347,0
112,79,101,220,659,0
98,124,134,155,326,0
101,37,91,280,655,0
97,40,65,143,587,0
120,107,54,124,471,0
148,110,110,268,638,0
74,53,126,109,680,0
75,68,149,222,621,0
137,113,116,272,372,0
100,121,140,170,406,0
96,85,69,53,333,0
104,80,142,208,694,0
125,38,47,258,598,0
125,127,79,190,439,0
131,66,72,39,534,0
108,30,109,148,453,0
100,78,134,43,621,0
118,54,90,85,572,0
116,83,108,92,528,0
79,61,133,77,545,0
122,122,120,182,470,0
119,84,70,258,691,0
144,39,73,138,519,0
86,70,144,184,572,0
76,89,113,217,301,0
66,112,108,105,528,0
95,145,115,46,658,0
116,130,115,125,304,0
136,79,132,134,514,0
116,70,134,168,501,0
90,116,143,200,494,0
71,81,122,188,357,0
85,38,121,141,531,0
106,127,106,115,660,0
77,111,107,299,307,0
136,60,150,249,565,1
97,101,62,264,465,0
81,137,112,124,420,1
62,71,65,57,541,0
101,95,90,91,482,0
109,48,122,188,626,0
92,147,86,46,426,0
124,111,84,43,344,1
139,134,86,190,419,0
129,115,64,191,456,1
135,131,124,177,577,0
81,134,128,289,419,0
84,141,84,192,339,0
83,65,149,291,485,0
138,116,132,58,406,1
101,103,79,238,676,0
61,83,98,163,343,0
137,52,80,253,304,0
99,105,46,56,522,0
134,91,99,40,676,0
123,132,52,129,681,0
102,49,43,290,364,0
79,120,73,89,576,0
65,141,43,74,446,0
101,122,126,147,628,0
78,81,40,100,464,0
140,148,86,126,514,0
133,51,72,273,567,0
105,51,79,63,646,0
140,75,97,54,532,0
144,108,74,126,677,0
123,76,62,103,538,0
119,43,143,89,630,0
136,130,109,125,437,0
90,60,108,91,595,0
141,118,55,281,589,1
108,33,130,46,468,0
132,59,60,293,377,0
72,132,124,88,611,0
73,74,150,161,650,0
81,134,147,187,304,0
125,97,50,193,455,1
141,125,55,126,320,0
76,144,55,239,631,0
60,40,68,280,339,0
90,76,105,105,313,0
145,145,88,247,568,0
110,89,92,61,431,0
112,149,63,81,433,0
101,116,90,184,464,1
133,103,115,199,410,0
127,34,133,63,394,0
139,138,61,207,414,0
106,94,66,218,455,1
113,35,112,203,536,0
101,145,62,194,350,0
129,77,76,262,665,0
118,116,50,172,356,0
81,84,54,252,479,0
85,90,61,278,666,0
67,135,68,248,514,1
103,104,132,69,586,0
136,75,103,166,613,0
119,60,75,109,656,0
60,104,55,113,413,0
79,132,109,88,468,0
81,43,139,188,393,0
109,68,48,34,574,0
70,50,86,150,372,0
84,83,132,222,398,0
104,39,142,137,469,0
87,85,134,222,672,0
98,145,111,180,501,1
122,122,48,90,390,0
105,124,40,99,421,0
102,118,97,76,301,0
92,78,105,70,529,0
99,132,78,139,415,1
126,75,115,107,332,0
110,142,60,111,565,0
72,47,43,228,421,0
149,32,94,150,630,0
63,147,78,32,482,0
97,94,70,215,369,0
82,41,61,61,341,0
87,117,136,150,643,0
94,31,66,193,438,0
66,50,122,300,641,0
97,93,86,269,404,0
106,30,45,84,664,0
95,90,140,74,490,0
112,148,138,260,566,0
108,81,110,162,662,0
102,80,82,234,582,0
76,99,79,36,684,0
142,115,64,102,357,0
95,127,75,97,371,1
116,97,79,194,413,0
83,118,50,147,514,0
103,72,150,254,421,0
108,51,60,175,313,0
98,128,121,75,361,0
119,134,82,59,509,0
143,78,124,84,369,0
90,143,138,114,523,0
147,149,97,64,605,0
81,141,135,62,431,0
72,117,107,198,300,0
66,140,69,242,662,0
95,114,115,138,459,1
114,94,113,268,608,0
124,116,45,215,368,0
89,83,140,220,642,0
132,106,73,215,347,0
104,33,143,286,680,0
122,37,86,181,464,0
108,53,97,266,423,0
82,65,87,253,335,0
61,37,99,185,501,0
137,110,138,258,642,1
141,100,129,174,574,0
70,41,150,191,506,0
126,127,110,250,531,0
149,123,133,108,337,0
89,113,68,72,633,0
82,87,43,109,351,0
63,117,44,162,562,0
124,97,91,39,360,0
75,43,91,204,356,0
132,135,140,224,397,0
114,114,83,49,538,0
93,101,147,293,610,1
73,60,45,260,544,0
103,65,127,52,455,0
85,90,128,111,648,0
138,73,70,228,366,0
104,113,58,234,541,0
69,96,148,272,462,0
132,119,66,258,391,0
121,57,80,208,491,0
98,45,130,97,368,1
138,53,94,108,673,0
80,139,130,147,357,0
115,87,137,158,338,0
99,113,126,186,657,0
86,43,48,215,691,0
128,134,57,167,507,0
88,41,148,256,643,0
108,58,66,252,548,0
105,101,114,67,314,0
80,148,76,79,326,0
145,52,65,96,357,1
137,133,44,55,440,0
149,128,95,262,387,0
99,147,88,103,651,0
128,33,48,244,699,0
129,108,85,182,388,0
83,32,88,288,525,0
131,99,127,100,568,0
138,98,92,54,379,1
80,127,103,72,504,0
83,37,69,155,621,0
147,108,89,120,449,1
70,143,138,132,352,0
90,42,89,203,544,0
96,94,87,300,475,0
84,93,84,191,305,0
67,88,68,233,380,0
89,69,129,296,609,0
83,36,135,300,459,0
88,128,83,50,336,1
142,38,145,37,355,1
90,117,70,134,527,0
78,44,74,251,335,0
132,37,131,199,508,0
108,77,56,285,601,0
116,122,87,230,548,1
88,83,104,63,397,0
139,46,126,144,633,0
81,113,116,214,514,1
143,139,123,250,453,0
106,66,112,112,636,0
124,62,51,225,469,0
125,134,77,229,698,0
74,72,48,193,505,0
61,119,88,83,517,0
131,40,50,98,421,0
124,125,75,54,582,0
107,129,139,272,621,1
109,137,99,166,373,0
61,137,99,108,644,0
147,121,48,160,517,0
89,38,86,250,527,0
93,133,78,214,337,0
142,115,96,269,544,0
81,146,146,122,371,0
108,122,124,195,561,0
60,77,56,281,347,0
105,114,78,248,369,0
150,135,108,287,312,0
127,47,131,279,425,0
116,53,55,32,585,0
106,139,56,33,505,0
94,146,65,201,344,0
143,138,112,253,416,0
90,32,105,233,430,1
117,51,111,291,411,0
150,31,83,141,448,0
109,55,115,261,381,0
88,148,107,213,520,1
127,111,62,87,548,0
140,89,149,274,525,0
69,52,128,225,643,0
84,149,93,168,655,0
108,102,149,243,514,0
103,98,45,263,576,0
65,50,74,239,413,1
138,146,96,136,583,0
88,33,81,157,368,0
106,59,138,46,700,0
139,108,128,215,548,1
141,47,47,161,373,1
61,80,66,192,539,0
62,47,95,43,437,0
61,69,51,198,580,0
72,129,59,254,604,0
93,146,115,199,582,0
107,54,93,121,447,0
60,55,119,68,481,0
72,127,42,175,674,0
140,86,46,262,328,0
76,57,47,291,439,1
82,108,146,249,479,0
77,105,72,105,693,0
72,114,132,170,580,0
123,54,114,249,356,0
63,62,106,224,427,1
70,39,123,68,574,0
127,127,45,294,516,0
101,110,134,209,580,0
142,111,138,118,470,1
126,135,84,58,406,0
124,124,116,137,559,0
145,132,51,122,483,0
103,147,102,172,653,0
148,117,78,256,581,1
125,76,129,48,647,0
71,43,150,300,453,0
66,99,81,298,579,0
114,65,103,226,590,0
123,66,55,247,308,0
141,63,47,274,605,0
108,67,143,191,400,0
118,56,50,144,491,0
62,66,83,61,668,0
75,35,124,154,316,0
99,45,113,98,692,0
143,43,55,251,495,0
62,73,119,168,405,1
80,139,72,157,504,0
119,61,99,294,684,0
109,85,140,33,413,0
68,59,83,109,312,1
143,110,80,250,566,1
60,79,89,138,392,0
126,112,43,105,494,0
81,73,59,280,632,0
117,117,134,286,603,0
106,56,125,30,309,1
75,30,103,174,596,0
105,59,80,267,689,0
63,41,116,243,400,0
65,134,128,280,489,0
72,87,84,94,642,0
138,47,65,281,482,1
93,121,134,91,321,0
105,93,86,157,308,0
60,124,98,227,514,0
114,43,120,160,358,0
78,64,108,55,532,0
118,74,91,207,552,0
122,78,78,179,308,0
148,98,120,112,612,0
92,42,54,188,555,0
92,37,79,166,679,0
140,48,80,227,491,1
106,56,74,127,479,0
150,137,124,49,621,0
92,130,138,151,388,0
121,88,54,217,336,0
145,82,113,176,420,0
149,99,41,286,608,0
113,98,113,210,639,0
119,50,62,64,377,0
63,92,80,97,375,0
143,72,142,55,475,0
99,100,133,183,464,0
140,33,149,134,603,0
85,140,132,84,589,0
