chinese,math,english,total,school,ifpass
83,69,87,222,374,0
87,97,47,91,627,0
145,119,108,147,397,0
112,77,148,105,682,0
114,77,139,220,355,0
150,65,40,162,574,0
72,116,76,44,567,0
92,64,139,206,535,0
62,127,57,184,620,0
62,146,51,226,558,0
143,106,130,140,661,0
103,126,65,135,374,0
149,31,44,190,539,0
61,38,115,230,621,0
63,32,83,140,696,0
95,100,40,42,668,0
70,55,142,280,391,0
90,86,81,114,439,0
125,136,127,278,474,0
105,51,96,275,466,0
142,65,120,261,498,0
97,48,96,223,436,1
132,134,92,82,431,1
111,148,113,130,477,1
104,118,73,104,363,1
121,41,137,187,525,0
104,106,87,89,519,0
70,63,75,48,503,0
139,111,74,279,455,0
116,122,47,181,594,0
62,90,110,253,499,1
67,139,109,279,449,0
104,85,74,166,350,0
143,77,93,38,553,0
147,141,58,260,428,0
105,136,86,230,307,0
97,77,62,145,449,0
78,46,86,117,306,1
74,108,91,297,674,0
122,148,74,275,695,0
98,30,99,222,422,1
124,80,121,204,320,0
126,73,51,188,414,1
83,105,108,284,301,0
148,114,104,268,683,0
112,125,129,274,692,0
113,123,150,216,458,0
146,88,91,109,308,0
81,74,145,93,664,0
129,124,61,136,672,0
142,136,59,32,491,0
149,89,61,211,350,0
97,130,52,60,439,0
131,70,99,153,477,0
145,64,45,155,530,0
63,147,148,126,363,0
90,124,68,291,583,0
85,88,68,64,648,0
87,84,149,287,698,0
76,139,99,36,525,0
136,110,79,240,670,0
85,105,125,252,462,0
147,126,144,54,617,0
138,108,101,298,608,1
127,96,56,202,597,0
95,141,122,266,541,0
97,146,99,278,425,0
139,150,45,75,335,0
133,119,145,221,395,0
93,114,93,81,375,1
96,147,45,44,450,0
95,82,135,257,543,1
137,145,90,59,598,0
143,114,45,30,323,1
78,138,50,123,479,0
68,48,76,196,310,0
99,68,96,260,552,0
67,118,118,191,391,0
78,88,148,225,335,0
62,66,69,57,366,0
142,79,125,278,420,0
63,107,149,293,611,1
127,91,123,64,574,0
69,108,93,116,663,0
142,119,80,226,579,0
60,69,51,181,388,0
132,60,132,78,636,0
119,43,108,39,328,0
103,85,116,219,500,1
69,111,142,159,520,0
137,141,83,255,494,0
141,139,73,147,530,0
80,56,50,81,684,0
128,48,134,138,515,0
114,123,86,237,658,0
109,75,90,80,538,0
61,35,149,293,387,0
145,146,45,176,454,0
63,149,49,168,421,1
97,105,101,157,482,0
76,88,95,114,449,0
123,41,106,149,311,0
80,61,50,283,451,1
78,106,145,163,470,1
133,70,84,155,334,0
92,91,81,276,656,0
79,55,50,79,693,0
138,125,123,296,686,0
66,126,149,235,560,1
103,128,109,174,618,0
142,51,141,209,634,0
67,144,94,248,478,0
77,64,113,84,360,0
137,30,113,170,665,0
118,80,51,187,449,0
127,92,44,135,352,1
142,78,143,154,379,0
79,64,74,113,308,1
62,30,50,120,440,0
138,58,89,91,421,0
64,40,66,35,623,0
118,146,131,262,300,0
121,38,76,95,410,0
73,141,149,184,552,0
98,129,137,255,469,0
65,78,42,182,648,0
135,43,138,147,606,0
95,111,76,73,575,0
68,126,113,241,483,0
141,66,146,283,570,0
126,115,62,30,477,0
73,118,93,282,548,1
95,57,52,226,566,0
76,32,64,102,460,0
85,106,100,272,544,1
68,138,135,91,502,0
87,148,50,81,444,0
139,64,56,158,516,0
81,130,62,154,643,0
120,100,83,175,406,0
123,74,144,238,427,0
84,84,102,267,435,0
71,58,64,200,489,0
67,98,150,197,387,0
123,114,124,85,661,0
64,39,134,114,423,0
77,77,113,298,562,1
131,41,72,93,565,0
146,150,56,134,377,0
93,99,147,117,649,0
85,52,137,172,509,0
133,70,100,263,350,0
71,109,91,116,499,0
106,125,54,291,592,0
80,68,72,55,579,0
136,100,64,243,419,0
79,86,116,89,490,0
82,122,123,283,527,0
122,149,43,46,647,0
90,95,112,244,660,0
65,56,135,157,549,0
136,78,47,69,464,0
69,136,122,70,680,0
147,81,118,174,397,0
64,115,108,151,681,0
71,66,91,266,656,0
105,143,125,259,363,0
144,137,128,226,358,0
129,98,106,212,644,0
89,43,70,224,442,0
111,97,111,129,479,0
141,89,119,69,427,0
91,35,116,242,463,1
94,57,74,174,351,1
136,49,107,181,335,0
61,80,121,207,671,0
93,130,110,149,652,0
94,65,81,213,615,0
73,148,150,188,485,0
79,140,99,240,668,0
105,51,108,44,492,0
64,140,139,75,409,1
115,134,43,279,462,0
109,122,144,84,636,0
140,81,104,285,598,1
135,83,106,114,316,0
87,58,47,148,500,0
105,45,87,43,693,0
114,51,47,226,432,1
136,44,115,169,627,0
109,66,75,270,576,0
126,90,141,245,596,1
128,62,140,210,372,0
98,101,124,285,313,0
137,62,69,288,356,0
145,32,69,275,490,1
86,110,134,140,333,0
142,44,113,153,513,0
107,47,141,246,656,0
93,81,115,36,489,0
114,59,100,277,451,0
133,62,134,189,301,0
113,110,63,280,555,1
90,84,41,299,565,0
109,59,126,195,548,0
97,99,101,52,561,0
86,73,127,106,700,0
87,31,47,220,451,0
129,121,42,39,402,0
106,87,113,39,393,0
95,72,78,141,491,0
150,125,131,144,584,0
146,115,65,152,502,0
69,117,110,296,399,0
139,149,147,204,388,0
76,98,81,226,345,0
96,127,101,131,389,0
110,101,79,72,580,0
111,107,41,49,577,0
85,57,58,156,609,0
149,46,48,82,473,0
147,70,71,55,650,0
117,78,146,217,605,0
71,68,125,282,670,0
75,83,149,173,605,0
141,59,49,156,426,0
130,98,52,44,668,0
71,47,53,232,496,0
106,130,107,159,605,0
67,129,144,132,303,0
136,35,91,269,398,0
113,63,74,271,350,0
114,98,136,53,664,0
127,61,61,116,325,1
139,42,43,104,318,1
147,82,118,171,357,0
138,41,133,141,682,0
143,53,74,236,588,0
137,119,53,124,402,1
87,74,48,144,468,0
92,132,45,136,524,0
119,135,148,283,328,0
81,124,59,239,513,0
81,63,132,202,498,0
61,75,129,55,559,0
88,60,144,82,626,0
101,140,52,178,314,0
70,119,49,249,478,1
99,107,113,184,499,1
96,36,86,255,348,0
98,67,119,69,603,0
93,50,104,215,467,0
60,92,124,257,402,0
85,52,134,292,511,0
98,146,106,155,428,0
65,35,104,142,690,0
66,68,56,166,330,1
80,77,117,229,479,1
147,68,141,230,675,0
137,85,92,72,627,0
114,44,103,167,471,0
63,142,59,144,619,0
146,119,85,157,683,0
86,55,60,95,667,0
70,52,79,272,602,0
78,71,81,180,362,1
106,69,49,191,443,0
138,53,103,128,309,0
111,113,78,185,486,1
65,81,80,82,359,0
111,59,71,210,604,0
124,30,47,163,614,0
62,103,145,168,321,0
100,60,149,256,347,0
109,54,49,265,491,0
127,30,85,212,635,0
74,139,70,195,576,0
63,57,143,268,424,0
73,95,116,128,691,0
80,30,143,79,645,0
84,92,98,39,612,0
149,35,111,166,302,0
135,76,132,36,355,1
121,140,88,103,520,0
66,123,125,286,579,1
122,39,84,96,588,0
95,123,73,259,475,0
129,59,123,41,306,1
112,135,110,30,528,0
136,46,112,294,529,0
87,60,123,147,581,0
137,130,148,98,431,0
66,118,66,71,685,0
112,91,96,42,505,0
142,30,111,274,401,0
69,46,144,62,513,0
148,87,90,198,516,1
140,102,91,202,627,0
104,51,83,56,675,0
115,30,118,45,661,0
128,64,83,49,560,0
93,143,100,248,648,0
95,86,128,219,394,0
110,79,57,170,342,0
143,128,95,258,648,0
131,89,134,93,431,1
69,128,57,209,381,0
92,123,136,137,683,0
90,60,140,67,504,0
116,45,76,204,355,0
99,32,81,203,336,0
125,58,114,132,654,0
124,33,147,293,667,0
98,32,130,94,605,0
86,61,95,89,317,1
123,106,47,119,405,0
149,87,43,264,484,0
120,118,134,139,628,0
115,62,134,187,409,0
62,44,115,51,623,0
88,115,71,178,534,0
106,89,128,213,302,0
77,82,96,199,442,1
98,75,89,296,671,0
117,59,47,63,432,0
97,91,63,116,543,0
128,143,118,200,369,0
82,97,42,250,425,1
118,33,92,158,304,0
85,88,126,180,619,0
63,66,96,51,514,0
130,44,125,40,614,0
65,102,46,122,416,0
113,41,112,191,551,0
111,148,98,151,497,1
73,86,82,53,639,0
91,80,131,180,562,0
101,55,121,260,672,0
117,133,104,276,558,0
101,31,79,148,446,0
93,80,89,160,580,0
107,120,48,187,547,0
130,132,49,114,627,0
107,112,136,217,599,0
129,84,82,270,679,0
72,60,42,45,419,0
76,137,136,159,522,0
73,59,45,201,589,0
150,125,110,163,639,0
135,43,138,153,478,0
108,77,75,39,608,0
141,133,130,131,328,0
139,65,92,60,696,0
109,82,115,270,644,0
70,106,119,211,417,0
145,117,56,292,507,0
78,123,52,118,549,0
110,77,55,284,311,0
150,138,130,128,645,0
115,84,72,148,471,0
101,54,66,76,389,0
91,87,105,92,458,0
76,121,139,288,512,0
93,111,59,251,460,0
122,72,79,198,532,0
118,48,89,88,391,0
113,92,54,299,572,0
123,147,144,97,609,0
61,114,67,116,516,0
75,91,76,39,567,0
142,67,134,278,452,0
81,94,93,218,644,0
71,138,123,99,450,0
90,146,45,68,448,0
98,117,77,97,616,0
76,103,132,249,456,0
150,57,105,296,349,0
85,96,105,63,677,0
137,105,124,85,378,0
106,73,144,250,474,0
107,55,60,154,537,0
150,80,85,221,563,0
118,84,62,160,557,0
73,46,110,50,431,0
144,97,65,113,343,0
107,146,67,140,690,0
115,110,108,284,547,0
120,125,79,234,439,0
137,121,46,190,358,0
106,101,128,118,572,0
110,126,117,115,350,0
109,139,118,63,626,0
141,64,144,187,503,1
62,145,100,81,432,0
145,53,87,298,679,0
142,134,134,223,674,0
135,66,142,139,515,0
70,124,56,173,522,0
112,111,104,297,674,0
78,79,50,66,518,0
79,108,69,225,539,0
123,81,68,228,693,0
147,69,80,52,325,1
121,79,137,95,688,0
78,86,69,223,481,0
90,90,96,152,669,0
124,93,43,88,587,0
86,86,48,253,523,0
130,137,105,272,493,0
93,89,72,270,583,0
64,81,112,230,638,0
73,146,150,214,633,0
98,136,122,205,375,0
82,147,83,128,355,0
70,88,58,216,527,0
102,76,109,195,487,0
78,115,140,114,535,0
110,37,48,219,508,0
132,56,102,198,490,0
141,39,66,255,355,0
94,111,136,260,507,0
87,143,72,292,326,0
70,76,54,245,677,0
101,101,72,223,680,0
108,75,113,275,399,0
143,87,44,264,335,0
78,42,58,183,631,0
99,71,63,156,644,0
133,128,127,44,301,0
80,126,101,208,645,0
66,81,110,188,393,0
145,64,70,204,642,0
64,126,96,219,649,0
114,126,61,276,631,0
102,96,57,224,471,1
90,130,90,268,397,0
93,35,120,239,655,0
132,31,148,176,347,0
60,49,73,228,683,0
107,145,123,130,571,0
72,69,54,63,335,0
137,121,101,208,423,0
114,79,40,106,658,0
77,48,99,288,468,1
101,99,95,254,342,0
128,42,141,246,508,1
111,104,148,77,354,0
103,96,115,199,352,0
105,78,134,119,460,0
65,138,60,169,514,0
99,32,104,94,690,0
127,103,123,204,695,0
108,92,80,155,574,0
126,109,121,127,560,0
141,125,145,82,668,0
137,66,79,263,541,1
76,30,62,128,684,0
88,62,115,39,696,0
86,101,118,225,406,0
97,118,117,137,329,0
138,32,76,221,561,0
142,140,114,236,416,0
98,57,92,262,512,0
122,37,64,92,536,0
117,122,49,41,623,0
124,71,122,276,313,0
136,124,110,266,329,0
113,142,108,180,480,0
149,148,142,139,527,0
144,38,132,141,304,0
137,125,140,98,684,0
136,149,57,139,684,0
117,128,70,85,500,0
99,92,63,297,457,0
66,72,125,247,305,0
148,131,81,52,397,1
90,146,116,238,573,1
116,142,77,173,580,0
72,70,93,261,305,0
63,58,89,269,524,0
84,31,48,74,654,0
139,139,40,158,699,0
119,147,136,183,368,0
143,104,110,268,563,0
148,113,82,201,381,0
143,135,89,291,467,0
106,100,133,157,563,0
76,102,117,177,342,0
128,41,72,137,476,0
144,56,65,284,692,0
135,130,73,118,534,0
124,96,109,259,485,0
147,88,136,193,400,0
101,124,144,85,494,0
132,150,111,109,475,1
111,131,111,166,548,0
121,68,143,194,485,1
109,85,72,59,310,1
145,60,120,189,425,0
132,80,116,217,495,0
135,42,42,137,418,0
132,132,47,53,438,0
83,41,133,108,621,0
62,34,72,232,436,0
113,50,126,168,550,0
85,103,111,151,326,0
68,96,63,138,614,0
73,107,85,178,636,0
73,54,47,280,558,0
123,60,95,167,491,0
104,53,111,69,482,0
64,112,134,223,311,0
115,134,128,104,508,0
70,73,97,164,626,0
90,119,73,183,491,0
148,77,102,279,637,0
98,65,80,228,679,0
101,34,110,34,401,0
62,140,85,290,324,0
102,43,130,73,622,0
149,57,124,210,564,0
138,33,144,259,501,0
77,64,77,293,652,0
72,123,43,243,469,1
146,92,78,199,449,0
114,119,51,215,553,0
90,125,138,137,436,0
146,136,89,293,326,0
129,145,112,39,505,0
107,142,89,196,585,0
101,70,129,33,700,0
107,124,143,290,554,0
89,79,142,257,580,0
140,86,146,89,420,1
132,60,72,30,578,0
137,117,90,247,691,0
140,103,127,98,507,0
117,127,78,200,332,0
123,83,114,210,323,0
108,59,97,82,484,0
106,118,129,67,521,0
70,45,117,71,679,0
126,95,131,168,611,0
131,121,123,62,437,0
101,80,73,43,609,0
63,61,61,186,571,0
64,145,96,242,324,0
71,104,43,66,539,0
63,78,70,232,393,0
96,106,48,274,607,0
136,97,119,241,416,0
76,96,120,285,468,0
76,113,129,65,668,0
92,60,117,68,604,0
103,31,94,145,529,0
62,75,63,247,503,0
104,130,95,214,492,0
80,31,45,62,621,0
139,70,74,219,314,0
61,150,94,119,475,0
121,33,98,192,628,0
117,117,116,135,352,0
71,56,138,45,517,0
140,66,119,178,351,0
136,120,69,176,465,1
85,146,48,40,345,0
66,132,113,41,389,0
60,50,85,298,638,0
76,64,142,156,390,1
88,88,130,137,458,0
127,45,62,53,611,0
134,30,97,106,389,0
139,99,74,219,595,0
116,41,126,58,540,0
105,145,74,47,450,0
100,42,63,128,635,0
85,123,142,249,469,0
72,149,123,207,366,0
87,72,79,70,678,0
136,42,122,215,466,1
60,107,112,154,388,1
108,111,60,292,601,0
147,132,120,204,366,0
62,75,139,168,393,0
83,42,125,175,651,0
121,42,139,268,314,0
133,30,90,273,524,1
74,72,87,185,659,0
79,113,142,85,602,0
63,77,59,65,591,0
105,102,140,208,539,1
68,150,113,261,471,0
83,31,87,69,312,0
117,68,120,159,405,0
131,43,94,218,556,0
77,96,99,123,417,0
120,63,100,121,600,0
64,135,117,214,366,0
110,141,64,38,467,0
69,145,84,75,585,0
74,116,59,96,396,0
92,106,56,225,615,0
91,96,128,120,528,0
102,66,83,243,321,0
123,77,113,236,580,0
98,38,113,91,471,0
125,47,95,63,615,0
95,65,40,146,684,0
65,95,126,214,308,0
69,96,108,130,628,0
111,92,110,104,449,0
128,76,97,245,438,0
147,59,96,283,595,0
81,120,128,186,545,0
75,83,106,201,576,0
123,31,91,285,595,0
96,150,115,102,396,0
100,79,67,216,418,1
92,90,95,190,679,0
108,55,111,231,470,1
126,50,137,294,331,0
91,74,40,273,344,0
127,132,42,121,522,0
73,61,105,173,597,0
68,87,58,210,430,0
117,125,133,206,447,0
68,107,77,106,578,0
82,56,113,58,523,0
78,55,88,229,385,0
103,134,62,146,360,0
71,46,65,248,451,0
62,140,81,140,305,0
62,61,67,187,456,0
99,122,103,148,688,0
146,83,126,231,313,0
87,143,51,199,348,0
124,37,58,256,317,0
133,31,48,95,675,0
118,105,60,99,385,0
77,118,126,200,688,0
82,92,130,49,374,0
120,82,112,200,303,0
136,30,42,57,384,0
73,116,63,176,525,0
69,81,118,79,472,0
66,88,124,210,307,0
115,98,89,186,520,0
80,35,119,58,491,0
133,102,60,162,606,0
115,137,71,161,451,1
112,44,146,154,696,0
115,134,142,121,457,0
136,38,49,225,659,0
93,42,52,267,579,0
106,34,148,240,336,0
111,141,136,173,435,0
102,101,50,129,309,0
119,86,78,241,382,0
100,46,142,46,615,0
110,33,149,108,686,0
101,69,77,113,570,0
126,107,141,262,472,0
104,92,147,133,647,0
137,31,142,74,516,0
96,96,52,216,627,0
96,48,47,129,684,0
83,119,145,37,514,0
125,59,118,33,517,0
61,128,147,233,329,0
126,50,75,57,532,0
142,98,87,234,532,1
130,75,108,228,596,0
148,112,47,263,681,0
79,113,129,76,521,0
72,34,123,291,409,0
69,144,66,297,684,0
101,114,131,282,535,0
123,82,49,182,437,0
70,99,82,196,543,0
64,65,48,225,474,0
94,78,96,112,647,0
140,91,112,126,518,0
120,139,138,164,498,0
100,105,84,94,560,0
64,66,50,178,511,0
88,92,51,239,418,0
98,120,86,69,546,0
101,112,64,237,404,0
141,36,116,157,551,0
111,74,135,273,406,0
123,104,46,253,364,0
147,49,63,217,424,0
92,46,79,101,522,0
135,58,83,244,518,1
98,51,93,269,411,0
107,122,145,137,495,1
137,106,97,85,531,0
149,73,90,235,696,0
110,121,124,279,406,0
83,97,48,113,416,0
115,33,140,247,367,0
125,37,65,207,494,0
113,35,140,98,358,1
134,125,104,227,667,0
91,144,127,100,334,0
131,37,126,165,457,1
93,55,75,73,345,0
73,116,63,43,447,0
117,45,114,182,313,0
118,32,55,179,613,0
80,52,121,162,521,0
87,61,52,39,356,0
122,87,52,106,391,0
135,67,63,297,585,0
64,107,46,195,490,0
114,125,103,169,327,0
99,76,130,80,472,0
96,49,150,135,488,0
87,114,144,58,414,0
106,125,118,214,388,0
96,144,68,164,311,0
138,70,135,41,541,0
93,53,142,219,695,0
61,77,47,271,371,0
142,135,120,199,383,0
115,109,144,175,380,0
100,43,101,109,351,1
120,50,58,147,462,0
150,50,54,157,615,0
149,45,128,238,691,0
119,144,44,87,630,0
89,30,42,139,641,0
84,109,97,257,670,0
96,47,142,71,542,0
133,30,70,163,302,0
71,124,114,269,612,0
63,52,130,246,618,0
75,117,66,292,420,0
129,129,44,96,639,0
70,112,143,294,474,0
93,85,69,295,674,0
113,49,117,293,548,1
61,31,44,254,384,1
141,98,46,141,306,0
86,74,54,94,427,0
78,54,63,42,311,0
141,148,94,276,696,0
81,80,102,206,625,0
136,121,98,98,438,1
116,50,135,140,698,0
92,119,61,40,541,0
147,58,150,129,455,1
134,147,46,48,335,1
76,60,98,88,431,0
144,67,104,32,620,0
120,65,51,32,494,0
146,60,62,49,691,0
93,35,145,218,319,0
62,62,129,35,311,0
113,78,98,207,644,0
92,109,40,167,404,1
73,75,52,258,451,1
134,115,68,97,360,0
63,138,130,298,388,0
145,139,76,147,367,0
63,34,106,82,628,0
89,70,45,92,335,0
102,115,81,63,676,0
143,93,94,163,593,0
111,41,108,239,534,0
61,105,54,127,612,0
76,65,44,148,458,0
93,149,107,115,324,0
95,60,126,297,596,0
106,111,85,137,541,0
109,40,65,274,306,0
139,130,134,240,325,0
83,108,150,139,483,0
143,123,101,135,607,0
103,122,79,93,581,0
104,87,126,292,419,0
133,104,118,158,492,1
108,60,119,91,566,0
113,84,62,53,572,0
137,76,82,159,611,0
142,43,121,36,479,0
74,111,121,124,498,0
66,62,63,141,600,0
131,128,102,155,563,0
102,128,145,52,585,0
68,99,52,241,533,0
103,67,40,144,567,0
86,88,101,166,637,0
84,35,40,256,649,0
67,73,91,232,405,0
70,35,45,111,699,0
138,147,49,246,443,0
112,91,136,297,339,0
125,119,73,147,579,0
110,141,55,277,390,0
116,96,126,252,557,1
120,91,68,288,647,0
65,115,65,178,334,0
71,43,127,116,450,0
111,123,113,83,409,1
146,54,89,101,691,0
125,34,72,158,322,0
134,113,40,197,334,0
148,94,75,172,575,0
123,99,102,243,675,0
74,134,74,228,410,0
118,121,108,234,572,1
63,75,119,39,336,0
71,39,137,277,631,0
86,92,148,124,616,0
68,61,140,208,498,0
106,48,49,177,676,0
148,39,148,158,365,0
110,132,68,134,477,0
110,137,88,255,393,0
90,32,117,217,543,0
88,143,134,87,616,0
66,34,148,247,567,0
79,137,108,88,554,0
86,120,105,139,627,0
87,81,51,132,304,1
60,79,94,34,321,0
127,89,46,36,349,0
88,74,85,95,673,0
141,139,58,176,426,0
134,144,76,148,471,1
110,52,62,292,625,0
121,150,66,293,480,0
77,68,125,181,572,0
150,37,134,39,538,0
93,46,137,30,350,0
143,81,137,172,314,0
131,98,96,171,478,1
108,135,71,56,642,0
109,110,71,79,349,1
77,82,150,215,421,0
103,135,45,298,478,0
107,140,118,145,382,0
96,34,63,184,667,0
121,121,131,283,664,0
62,148,120,171,599,0
120,142,141,53,693,0
71,79,129,271,610,0
136,120,104,32,311,0
87,63,115,234,530,0
134,99,85,229,360,0
122,32,88,198,642,0
95,114,140,283,556,0
145,147,77,86,575,0
111,120,146,109,383,0
116,106,78,136,324,0
70,89,81,234,593,0
93,59,147,196,533,0
124,97,72,105,366,1
137,126,117,139,362,0
81,109,72,237,300,0
60,31,75,268,453,0
72,131,132,124,592,0
135,41,149,227,527,1
119,120,65,219,576,0
88,44,90,185,568,0
140,40,120,214,668,0
89,117,45,234,312,0
114,56,43,68,346,0
115,115,88,232,418,0
133,90,72,116,426,0
113,87,103,82,623,0
65,110,98,145,474,0
63,102,115,266,550,0
147,33,128,100,395,1
80,61,102,150,343,0
128,126,67,255,478,0
138,105,66,282,422,0
109,51,90,150,527,0
112,111,134,237,354,0
90,92,100,237,391,0
64,113,136,229,637,0
121,78,58,178,507,0
102,84,91,297,311,0
100,99,84,284,441,0
86,107,70,39,474,0
111,112,145,207,423,0
119,104,58,186,548,0
143,47,114,38,610,0
81,53,133,139,483,0
105,60,120,39,344,0
123,46,44,101,327,0
111,130,49,108,397,1
69,56,94,279,449,1
116,136,69,211,501,1
79,131,141,162,642,0
116,103,47,105,437,0
109,44,108,255,402,0
94,61,78,280,465,1
73,109,146,68,480,0
145,77,60,198,546,0
145,118,97,82,693,0
106,147,81,222,686,0
94,100,40,268,447,0
120,69,77,286,483,0
125,94,103,282,378,0
123,99,68,53,549,0
125,121,52,112,355,0
139,61,146,288,636,0
124,123,131,85,301,0
136,127,94,243,342,0
91,104,109,148,617,0
65,91,92,118,311,0
78,103,144,73,339,0
67,69,115,187,681,0
108,46,149,270,335,0
113,115,130,83,611,0
63,88,109,91,576,0
128,42,136,95,622,0
148,94,82,116,537,0
140,114,146,71,352,0
102,141,138,206,565,1
89,76,63,277,326,0
106,84,137,98,406,1
107,73,135,221,635,0
140,144,94,181,361,0
71,109,147,135,346,0
83,88,57,87,515,0
112,93,116,159,351,0
124,130,131,265,436,0
120,80,56,214,520,0
98,79,146,91,413,1
85,80,42,275,312,0
116,142,90,209,646,0
150,117,78,110,534,0
139,122,40,291,664,0
105,57,132,85,397,0
113,94,53,36,688,0
143,90,102,225,619,0
73,103,125,259,430,0
117,44,54,73,372,0
115,77,133,59,333,0
111,113,109,252,619,0
80,65,59,96,407,0
79,79,148,189,514,0
121,54,69,120,571,0
73,76,118,70,463,0
87,82,81,176,632,0
110,130,150,98,630,0
111,42,130,254,603,0
136,124,53,44,402,0
77,46,89,158,675,0
69,92,53,243,671,0
129,125,125,204,558,1
119,79,88,121,388,1
133,39,105,51,366,0
138,101,81,251,547,1
120,118,136,121,455,1
133,91,65,134,599,0
76,144,113,64,560,0
108,73,114,272,396,0
72,66,49,75,588,0
106,122,79,167,598,0
63,147,136,144,427,0
149,50,99,254,343,0
109,94,59,143,654,0
71,150,57,70,460,0
132,95,68,176,353,0
79,62,96,247,548,0
64,31,50,43,391,0
80,118,107,196,336,0
102,98,141,293,554,0
137,86,145,197,445,0
128,46,144,76,357,1
60,52,103,79,313,0
120,77,128,227,340,0
88,142,107,128,308,0
105,78,96,263,488,0
145,113,83,41,653,0
119,48,88,40,389,0
60,36,60,98,536,0
132,95,150,106,484,0
111,145,51,253,527,1
135,93,111,161,393,0
80,68,81,266,354,0
88,43,131,286,356,0
141,146,148,196,638,0
82,121,64,156,305,0
126,114,146,284,416,0
131,112,121,259,443,0
104,112,107,243,584,0
127,53,96,207,460,1
92,39,51,47,473,0
127,137,149,277,396,0
76,115,128,61,458,0
73,40,50,119,420,0
67,67,42,247,361,0
110,104,74,282,368,0
138,45,64,62,406,0
91,127,91,61,305,0
109,74,46,295,664,0
92,124,87,206,610,0
67,116,122,220,654,0
66,92,50,96,642,0
88,73,140,193,545,0
70,91,100,297,419,0
136,30,146,298,397,0
139,87,121,256,343,0
100,62,74,181,543,0
149,123,89,152,516,0
63,142,75,61,674,0
104,47,150,37,452,0
87,42,133,41,418,0
105,145,53,91,557,0
118,63,143,150,385,0
60,96,52,237,498,0
120,133,70,165,511,0
82,51,147,228,620,0
117,117,149,116,521,0
104,74,109,180,326,0
116,77,49,241,319,0
75,142,48,149,403,1
124,60,112,221,338,0
84,34,146,82,635,0
131,131,68,265,311,0
99,83,101,61,336,1
147,131,72,135,686,0
102,86,144,276,495,0
144,95,60,144,625,0
108,121,95,213,627,0
125,136,71,255,477,0
142,83,63,200,460,1
100,149,55,96,571,0
141,83,86,232,383,0
108,30,138,254,557,0
62,74,75,210,305,0
114,146,104,147,503,1
90,80,66,294,595,0
81,62,46,31,365,0
114,144,64,293,395,0
118,78,113,78,399,0
150,138,144,32,661,0
122,129,138,294,608,0
93,57,61,137,330,1
118,111,116,248,386,0
74,45,52,205,628,0
141,67,108,86,490,0
127,116,82,38,622,0
150,108,58,72,508,0
101,59,111,72,626,0
133,43,64,38,372,0
73,57,141,65,392,0
102,116,54,134,350,0
112,90,132,91,517,0
108,75,143,88,505,0
118,51,71,104,580,0
113,41,124,191,428,1
82,32,149,231,679,0
66,99,92,192,612,0
130,61,108,218,354,0
88,100,140,291,568,0
108,92,149,166,411,0
77,47,51,141,689,0
107,31,107,168,372,1
66,63,111,142,413,0
99,67,66,74,520,0
91,41,126,205,609,0
126,31,113,130,664,0
126,137,121,195,503,0
115,77,115,67,646,0
95,106,79,161,345,0
147,123,67,74,315,0
138,90,83,66,416,0
60,150,144,99,603,0
149,117,57,162,446,1
77,91,120,192,531,0
72,82,107,74,353,0
100,145,105,115,554,0
82,137,84,35,627,0
89,57,90,63,404,0
125,39,78,242,498,0
101,51,78,35,524,0
111,101,53,90,393,0
114,143,105,204,436,0
71,67,97,191,336,0
121,124,52,192,581,0
132,112,100,76,350,0
92,131,57,283,403,0
71,74,121,30,477,0
92,138,70,268,562,1
150,121,92,237,359,0
127,100,44,165,685,0
110,45,120,144,451,0
116,41,97,211,578,0
75,146,64,59,559,0
136,34,126,202,575,0
118,81,60,98,440,0
116,100,47,294,432,0
71,141,92,172,342,0
133,85,68,209,352,0
102,59,86,251,373,0
117,66,130,293,417,0
60,118,76,104,553,0
144,89,123,57,348,0
139,107,95,258,619,0
143,46,73,131,495,0
81,37,107,109,603,0
129,75,48,276,304,0
141,132,132,182,584,1
100,70,137,168,628,0
74,97,40,147,591,0
83,129,122,278,303,0
140,41,50,286,470,1
107,148,80,199,646,0
76,125,92,277,648,0
60,145,54,286,498,1
83,143,119,278,495,0
76,68,138,134,622,0
88,119,41,96,557,0
63,79,61,238,562,0
72,54,98,261,512,0
140,129,57,178,636,0
123,124,109,247,522,0
139,111,56,71,540,0
101,57,81,43,384,0
118,39,45,194,610,0
60,82,88,35,610,0
104,129,61,69,610,0
109,101,120,288,376,0
150,92,126,228,476,0
74,54,84,131,336,1
148,113,100,132,660,0
111,140,53,154,572,0
115,65,101,198,639,0
109,149,86,294,472,0
90,125,57,210,599,0
115,108,41,260,662,0
115,118,60,297,579,1
128,32,89,245,584,0
107,47,105,132,460,0
126,122,70,277,313,0
72,54,82,273,414,0
144,103,109,215,629,0
145,118,84,182,380,0
96,108,51,126,529,0
68,49,140,164,466,0
83,118,52,251,408,0
91,84,98,59,438,0
121,136,107,266,460,0
64,109,91,178,466,0
144,131,96,217,481,0
122,94,141,92,548,0
147,148,62,171,387,0
63,141,74,123,553,0
72,62,81,80,366,0
78,136,123,69,320,0
148,95,67,238,331,0
135,75,142,202,324,0
104,42,148,106,376,1
88,115,142,158,415,0
98,73,93,90,691,0
64,113,68,234,365,0
116,110,79,42,318,1
60,74,144,133,568,0
137,145,51,179,416,0
